track_id,audio_path,genre,split
79990,data/audio/fma_small\079\079990.mp3,,training
79995,data/audio/fma_small\079\079995.mp3,,training
80000,data/audio/fma_small\080\080000.mp3,Experimental,training
80001,data/audio/fma_small\080\080001.mp3,Experimental,training
80002,data/audio/fma_small\080\080002.mp3,Experimental,training
80003,data/audio/fma_small\080\080003.mp3,Experimental,training
80004,data/audio/fma_small\080\080004.mp3,Experimental,training
80005,data/audio/fma_small\080\080005.mp3,Experimental,training
80035,data/audio/fma_small\080\080035.mp3,Experimental,training
80293,data/audio/fma_small\080\080293.mp3,,training
80341,data/audio/fma_small\080\080341.mp3,,training
80351,data/audio/fma_small\080\080351.mp3,Experimental,training
80389,data/audio/fma_small\080\080389.mp3,,training
80402,data/audio/fma_small\080\080402.mp3,Hip-Hop,training
80515,data/audio/fma_small\080\080515.mp3,Pop,training
80516,data/audio/fma_small\080\080516.mp3,Pop,training
80517,data/audio/fma_small\080\080517.mp3,Pop,training
80518,data/audio/fma_small\080\080518.mp3,Pop,training
80519,data/audio/fma_small\080\080519.mp3,Pop,training
80520,data/audio/fma_small\080\080520.mp3,Pop,training
80611,data/audio/fma_small\080\080611.mp3,Pop,training
80680,data/audio/fma_small\080\080680.mp3,Instrumental,training
80686,data/audio/fma_small\080\080686.mp3,Instrumental,training
80687,data/audio/fma_small\080\080687.mp3,Instrumental,training
80693,data/audio/fma_small\080\080693.mp3,Instrumental,training
80694,data/audio/fma_small\080\080694.mp3,Instrumental,training
80695,data/audio/fma_small\080\080695.mp3,Instrumental,training
80696,data/audio/fma_small\080\080696.mp3,Instrumental,training
80697,data/audio/fma_small\080\080697.mp3,Instrumental,training
80751,data/audio/fma_small\080\080751.mp3,,validation
80753,data/audio/fma_small\080\080753.mp3,,test
80754,data/audio/fma_small\080\080754.mp3,,training
80755,data/audio/fma_small\080\080755.mp3,,training
80756,data/audio/fma_small\080\080756.mp3,,training
80758,data/audio/fma_small\080\080758.mp3,,training
80765,data/audio/fma_small\080\080765.mp3,Electronic,training
80766,data/audio/fma_small\080\080766.mp3,Electronic,training
80772,data/audio/fma_small\080\080772.mp3,Electronic,training
80773,data/audio/fma_small\080\080773.mp3,Electronic,training
80774,data/audio/fma_small\080\080774.mp3,Electronic,training
80775,data/audio/fma_small\080\080775.mp3,Electronic,training
80776,data/audio/fma_small\080\080776.mp3,Electronic,training
80793,data/audio/fma_small\080\080793.mp3,Easy Listening,validation
80833,data/audio/fma_small\080\080833.mp3,Instrumental,validation
80834,data/audio/fma_small\080\080834.mp3,Instrumental,validation
80835,data/audio/fma_small\080\080835.mp3,Rock,validation
80836,data/audio/fma_small\080\080836.mp3,Rock,validation
81033,data/audio/fma_small\081\081033.mp3,,validation
81037,data/audio/fma_small\081\081037.mp3,,training
81071,data/audio/fma_small\081\081071.mp3,,training
81082,data/audio/fma_small\081\081082.mp3,Classical,training
81083,data/audio/fma_small\081\081083.mp3,Classical,training
81084,data/audio/fma_small\081\081084.mp3,Classical,training
81085,data/audio/fma_small\081\081085.mp3,Classical,training
81189,data/audio/fma_small\081\081189.mp3,,training
81193,data/audio/fma_small\081\081193.mp3,,validation
81194,data/audio/fma_small\081\081194.mp3,,training
81195,data/audio/fma_small\081\081195.mp3,,training
81362,data/audio/fma_small\081\081362.mp3,,training
81365,data/audio/fma_small\081\081365.mp3,,training
81436,data/audio/fma_small\081\081436.mp3,,test
81457,data/audio/fma_small\081\081457.mp3,,training
81485,data/audio/fma_small\081\081485.mp3,Instrumental,training
81491,data/audio/fma_small\081\081491.mp3,,training
81512,data/audio/fma_small\081\081512.mp3,,test
81523,data/audio/fma_small\081\081523.mp3,,test
81543,data/audio/fma_small\081\081543.mp3,,validation
81554,data/audio/fma_small\081\081554.mp3,,training
81555,data/audio/fma_small\081\081555.mp3,,training
81565,data/audio/fma_small\081\081565.mp3,,training
81576,data/audio/fma_small\081\081576.mp3,Rock,training
81586,data/audio/fma_small\081\081586.mp3,Pop,training
81600,data/audio/fma_small\081\081600.mp3,,training
81612,data/audio/fma_small\081\081612.mp3,,training
81613,data/audio/fma_small\081\081613.mp3,,training
81623,data/audio/fma_small\081\081623.mp3,,validation
81638,data/audio/fma_small\081\081638.mp3,Instrumental,validation
81650,data/audio/fma_small\081\081650.mp3,,training
81660,data/audio/fma_small\081\081660.mp3,,validation
81781,data/audio/fma_small\081\081781.mp3,Rock,training
81782,data/audio/fma_small\081\081782.mp3,Rock,training
81792,data/audio/fma_small\081\081792.mp3,Rock,training
81802,data/audio/fma_small\081\081802.mp3,Experimental,test
81803,data/audio/fma_small\081\081803.mp3,Experimental,test
81814,data/audio/fma_small\081\081814.mp3,,training
81868,data/audio/fma_small\081\081868.mp3,International,test
81895,data/audio/fma_small\081\081895.mp3,,training
81938,data/audio/fma_small\081\081938.mp3,,training
81945,data/audio/fma_small\081\081945.mp3,,training
81946,data/audio/fma_small\081\081946.mp3,,training
81988,data/audio/fma_small\081\081988.mp3,Rock,training
81999,data/audio/fma_small\081\081999.mp3,,validation
82157,data/audio/fma_small\082\082157.mp3,,training
82231,data/audio/fma_small\082\082231.mp3,,test
82237,data/audio/fma_small\082\082237.mp3,,test
82242,data/audio/fma_small\082\082242.mp3,,test
82250,data/audio/fma_small\082\082250.mp3,,test
82410,data/audio/fma_small\082\082410.mp3,Instrumental,training
82462,data/audio/fma_small\082\082462.mp3,,training
82464,data/audio/fma_small\082\082464.mp3,,training
82505,data/audio/fma_small\082\082505.mp3,,training
82507,data/audio/fma_small\082\082507.mp3,,training
82628,data/audio/fma_small\082\082628.mp3,Old-Time / Historic,training
82629,data/audio/fma_small\082\082629.mp3,Old-Time / Historic,training
82630,data/audio/fma_small\082\082630.mp3,,training
82631,data/audio/fma_small\082\082631.mp3,International,training
82778,data/audio/fma_small\082\082778.mp3,,training
82780,data/audio/fma_small\082\082780.mp3,,training
82881,data/audio/fma_small\082\082881.mp3,,training
82886,data/audio/fma_small\082\082886.mp3,,training
82890,data/audio/fma_small\082\082890.mp3,,training
82892,data/audio/fma_small\082\082892.mp3,,training
82893,data/audio/fma_small\082\082893.mp3,,training
82914,data/audio/fma_small\082\082914.mp3,,training
82915,data/audio/fma_small\082\082915.mp3,,training
82916,data/audio/fma_small\082\082916.mp3,,training
82917,data/audio/fma_small\082\082917.mp3,,training
82918,data/audio/fma_small\082\082918.mp3,,training
82919,data/audio/fma_small\082\082919.mp3,,training
82920,data/audio/fma_small\082\082920.mp3,,training
82921,data/audio/fma_small\082\082921.mp3,,training
82928,data/audio/fma_small\082\082928.mp3,Experimental,training
82929,data/audio/fma_small\082\082929.mp3,Experimental,training
82930,data/audio/fma_small\082\082930.mp3,Experimental,training
82931,data/audio/fma_small\082\082931.mp3,Experimental,training
82932,data/audio/fma_small\082\082932.mp3,Experimental,training
83437,data/audio/fma_small\083\083437.mp3,Rock,training
83438,data/audio/fma_small\083\083438.mp3,Rock,training
83439,data/audio/fma_small\083\083439.mp3,Rock,training
83440,data/audio/fma_small\083\083440.mp3,Rock,training
83507,data/audio/fma_small\083\083507.mp3,,test
83509,data/audio/fma_small\083\083509.mp3,,test
83511,data/audio/fma_small\083\083511.mp3,,test
83512,data/audio/fma_small\083\083512.mp3,,test
83558,data/audio/fma_small\083\083558.mp3,,training
83600,data/audio/fma_small\083\083600.mp3,,training
83612,data/audio/fma_small\083\083612.mp3,,training
83613,data/audio/fma_small\083\083613.mp3,,training
83715,data/audio/fma_small\083\083715.mp3,Spoken,training
83717,data/audio/fma_small\083\083717.mp3,,training
83718,data/audio/fma_small\083\083718.mp3,,training
83719,data/audio/fma_small\083\083719.mp3,,training
83789,data/audio/fma_small\083\083789.mp3,Rock,training
83790,data/audio/fma_small\083\083790.mp3,Rock,training
83791,data/audio/fma_small\083\083791.mp3,Rock,training
83898,data/audio/fma_small\083\083898.mp3,,training
83903,data/audio/fma_small\083\083903.mp3,Spoken,training
83906,data/audio/fma_small\083\083906.mp3,Spoken,training
83908,data/audio/fma_small\083\083908.mp3,Spoken,training
83911,data/audio/fma_small\083\083911.mp3,,training
83913,data/audio/fma_small\083\083913.mp3,,training
83954,data/audio/fma_small\083\083954.mp3,,training
83960,data/audio/fma_small\083\083960.mp3,,training
83969,data/audio/fma_small\083\083969.mp3,Hip-Hop,training
84009,data/audio/fma_small\084\084009.mp3,Hip-Hop,training
84054,data/audio/fma_small\084\084054.mp3,,test
84055,data/audio/fma_small\084\084055.mp3,,test
84056,data/audio/fma_small\084\084056.mp3,,test
84057,data/audio/fma_small\084\084057.mp3,,test
84058,data/audio/fma_small\084\084058.mp3,,test
84091,data/audio/fma_small\084\084091.mp3,,training
84095,data/audio/fma_small\084\084095.mp3,,validation
84096,data/audio/fma_small\084\084096.mp3,,validation
84097,data/audio/fma_small\084\084097.mp3,,validation
84111,data/audio/fma_small\084\084111.mp3,,validation
84135,data/audio/fma_small\084\084135.mp3,Instrumental,training
84136,data/audio/fma_small\084\084136.mp3,Instrumental,training
84139,data/audio/fma_small\084\084139.mp3,Rock,training
84141,data/audio/fma_small\084\084141.mp3,Rock,training
84142,data/audio/fma_small\084\084142.mp3,Rock,training
84144,data/audio/fma_small\084\084144.mp3,Rock,training
84152,data/audio/fma_small\084\084152.mp3,Experimental,validation
84154,data/audio/fma_small\084\084154.mp3,,training
84155,data/audio/fma_small\084\084155.mp3,,training
84156,data/audio/fma_small\084\084156.mp3,,training
84157,data/audio/fma_small\084\084157.mp3,,training
84158,data/audio/fma_small\084\084158.mp3,,training
84159,data/audio/fma_small\084\084159.mp3,,training
84195,data/audio/fma_small\084\084195.mp3,,training
84198,data/audio/fma_small\084\084198.mp3,,training
84200,data/audio/fma_small\084\084200.mp3,,training
84201,data/audio/fma_small\084\084201.mp3,,training
84202,data/audio/fma_small\084\084202.mp3,,training
84264,data/audio/fma_small\084\084264.mp3,,training
84290,data/audio/fma_small\084\084290.mp3,,training
84291,data/audio/fma_small\084\084291.mp3,,training
84405,data/audio/fma_small\084\084405.mp3,,training
84417,data/audio/fma_small\084\084417.mp3,,training
84423,data/audio/fma_small\084\084423.mp3,Experimental,validation
84483,data/audio/fma_small\084\084483.mp3,,training
84484,data/audio/fma_small\084\084484.mp3,,training
84485,data/audio/fma_small\084\084485.mp3,Pop,training
84486,data/audio/fma_small\084\084486.mp3,Pop,training
84605,data/audio/fma_small\084\084605.mp3,,test
84736,data/audio/fma_small\084\084736.mp3,Electronic,training
84743,data/audio/fma_small\084\084743.mp3,Electronic,training
84757,data/audio/fma_small\084\084757.mp3,Rock,training
84768,data/audio/fma_small\084\084768.mp3,,validation
84777,data/audio/fma_small\084\084777.mp3,,training
84788,data/audio/fma_small\084\084788.mp3,Instrumental,training
84817,data/audio/fma_small\084\084817.mp3,,test
85027,data/audio/fma_small\085\085027.mp3,,training
85038,data/audio/fma_small\085\085038.mp3,,training
85039,data/audio/fma_small\085\085039.mp3,Country,training
85040,data/audio/fma_small\085\085040.mp3,Country,training
85041,data/audio/fma_small\085\085041.mp3,Country,training
85290,data/audio/fma_small\085\085290.mp3,Rock,training
85291,data/audio/fma_small\085\085291.mp3,Rock,training
85307,data/audio/fma_small\085\085307.mp3,,training
85308,data/audio/fma_small\085\085308.mp3,,training
85309,data/audio/fma_small\085\085309.mp3,,training
85310,data/audio/fma_small\085\085310.mp3,,training
85311,data/audio/fma_small\085\085311.mp3,,training
85317,data/audio/fma_small\085\085317.mp3,,training
85318,data/audio/fma_small\085\085318.mp3,,training
85343,data/audio/fma_small\085\085343.mp3,Experimental,training
85346,data/audio/fma_small\085\085346.mp3,Experimental,training
85347,data/audio/fma_small\085\085347.mp3,Experimental,training
85400,data/audio/fma_small\085\085400.mp3,Rock,training
85419,data/audio/fma_small\085\085419.mp3,,training
85420,data/audio/fma_small\085\085420.mp3,,training
85421,data/audio/fma_small\085\085421.mp3,,training
85422,data/audio/fma_small\085\085422.mp3,,validation
85423,data/audio/fma_small\085\085423.mp3,,validation
85424,data/audio/fma_small\085\085424.mp3,,validation
85425,data/audio/fma_small\085\085425.mp3,,validation
85426,data/audio/fma_small\085\085426.mp3,,validation
85427,data/audio/fma_small\085\085427.mp3,,validation
85428,data/audio/fma_small\085\085428.mp3,Instrumental,training
85436,data/audio/fma_small\085\085436.mp3,,training
85438,data/audio/fma_small\085\085438.mp3,Folk,training
85482,data/audio/fma_small\085\085482.mp3,,validation
85484,data/audio/fma_small\085\085484.mp3,,test
85485,data/audio/fma_small\085\085485.mp3,,test
85486,data/audio/fma_small\085\085486.mp3,,test
85487,data/audio/fma_small\085\085487.mp3,,test
85488,data/audio/fma_small\085\085488.mp3,,test
85489,data/audio/fma_small\085\085489.mp3,,test
85490,data/audio/fma_small\085\085490.mp3,,test
85491,data/audio/fma_small\085\085491.mp3,,test
85492,data/audio/fma_small\085\085492.mp3,,training
85494,data/audio/fma_small\085\085494.mp3,,test
85592,data/audio/fma_small\085\085592.mp3,Rock,validation
85593,data/audio/fma_small\085\085593.mp3,Rock,validation
85594,data/audio/fma_small\085\085594.mp3,Rock,validation
85595,data/audio/fma_small\085\085595.mp3,Rock,validation
85596,data/audio/fma_small\085\085596.mp3,Rock,training
85598,data/audio/fma_small\085\085598.mp3,Rock,training
85599,data/audio/fma_small\085\085599.mp3,Rock,training
85600,data/audio/fma_small\085\085600.mp3,Rock,training
85691,data/audio/fma_small\085\085691.mp3,Electronic,training
85692,data/audio/fma_small\085\085692.mp3,Electronic,training
85693,data/audio/fma_small\085\085693.mp3,Electronic,training
85787,data/audio/fma_small\085\085787.mp3,Rock,training
85788,data/audio/fma_small\085\085788.mp3,Rock,training
85791,data/audio/fma_small\085\085791.mp3,Rock,training
85792,data/audio/fma_small\085\085792.mp3,Rock,training
85816,data/audio/fma_small\085\085816.mp3,,test
85817,data/audio/fma_small\085\085817.mp3,,test
85822,data/audio/fma_small\085\085822.mp3,,training
85823,data/audio/fma_small\085\085823.mp3,,training
85828,data/audio/fma_small\085\085828.mp3,Rock,training
85831,data/audio/fma_small\085\085831.mp3,Rock,training
85832,data/audio/fma_small\085\085832.mp3,Rock,training
85833,data/audio/fma_small\085\085833.mp3,Rock,training
85834,data/audio/fma_small\085\085834.mp3,,training
85835,data/audio/fma_small\085\085835.mp3,,training
85836,data/audio/fma_small\085\085836.mp3,,training
85837,data/audio/fma_small\085\085837.mp3,,training
85838,data/audio/fma_small\085\085838.mp3,,training
85839,data/audio/fma_small\085\085839.mp3,,training
85840,data/audio/fma_small\085\085840.mp3,,training
85950,data/audio/fma_small\085\085950.mp3,,training
85951,data/audio/fma_small\085\085951.mp3,,training
85952,data/audio/fma_small\085\085952.mp3,,training
85953,data/audio/fma_small\085\085953.mp3,,training
85954,data/audio/fma_small\085\085954.mp3,,training
85955,data/audio/fma_small\085\085955.mp3,,training
85956,data/audio/fma_small\085\085956.mp3,,training
85957,data/audio/fma_small\085\085957.mp3,,training
85963,data/audio/fma_small\085\085963.mp3,Experimental,training
85966,data/audio/fma_small\085\085966.mp3,,training
85967,data/audio/fma_small\085\085967.mp3,,training
85968,data/audio/fma_small\085\085968.mp3,,training
85973,data/audio/fma_small\085\085973.mp3,,training
86037,data/audio/fma_small\086\086037.mp3,,training
86038,data/audio/fma_small\086\086038.mp3,,training
86039,data/audio/fma_small\086\086039.mp3,,training
86040,data/audio/fma_small\086\086040.mp3,,training
86077,data/audio/fma_small\086\086077.mp3,,training
86081,data/audio/fma_small\086\086081.mp3,,validation
86082,data/audio/fma_small\086\086082.mp3,,validation
86116,data/audio/fma_small\086\086116.mp3,Rock,test
86117,data/audio/fma_small\086\086117.mp3,Rock,test
86118,data/audio/fma_small\086\086118.mp3,Rock,test
86119,data/audio/fma_small\086\086119.mp3,Rock,test
86140,data/audio/fma_small\086\086140.mp3,Pop,training
86256,data/audio/fma_small\086\086256.mp3,,test
86259,data/audio/fma_small\086\086259.mp3,,training
86262,data/audio/fma_small\086\086262.mp3,,training
86263,data/audio/fma_small\086\086263.mp3,,training
86415,data/audio/fma_small\086\086415.mp3,,training
86416,data/audio/fma_small\086\086416.mp3,,training
86417,data/audio/fma_small\086\086417.mp3,,training
86419,data/audio/fma_small\086\086419.mp3,,training
86441,data/audio/fma_small\086\086441.mp3,,test
86443,data/audio/fma_small\086\086443.mp3,,test
86481,data/audio/fma_small\086\086481.mp3,,training
86482,data/audio/fma_small\086\086482.mp3,,training
86483,data/audio/fma_small\086\086483.mp3,,training
86484,data/audio/fma_small\086\086484.mp3,,training
86485,data/audio/fma_small\086\086485.mp3,,training
86486,data/audio/fma_small\086\086486.mp3,,training
86487,data/audio/fma_small\086\086487.mp3,,validation
86562,data/audio/fma_small\086\086562.mp3,,validation
86576,data/audio/fma_small\086\086576.mp3,Rock,validation
86623,data/audio/fma_small\086\086623.mp3,Electronic,validation
86634,data/audio/fma_small\086\086634.mp3,,training
86678,data/audio/fma_small\086\086678.mp3,,training
86679,data/audio/fma_small\086\086679.mp3,,training
86680,data/audio/fma_small\086\086680.mp3,,training
86720,data/audio/fma_small\086\086720.mp3,Experimental,validation
86721,data/audio/fma_small\086\086721.mp3,Experimental,training
86724,data/audio/fma_small\086\086724.mp3,Experimental,training
86725,data/audio/fma_small\086\086725.mp3,Experimental,training
86730,data/audio/fma_small\086\086730.mp3,Experimental,training
86761,data/audio/fma_small\086\086761.mp3,Experimental,training
86762,data/audio/fma_small\086\086762.mp3,Experimental,training
86763,data/audio/fma_small\086\086763.mp3,Experimental,training
86788,data/audio/fma_small\086\086788.mp3,Instrumental,training
86793,data/audio/fma_small\086\086793.mp3,Instrumental,training
86795,data/audio/fma_small\086\086795.mp3,Instrumental,training
86799,data/audio/fma_small\086\086799.mp3,,training
86993,data/audio/fma_small\086\086993.mp3,Instrumental,test
87068,data/audio/fma_small\087\087068.mp3,,training
87069,data/audio/fma_small\087\087069.mp3,,training
87070,data/audio/fma_small\087\087070.mp3,,training
87096,data/audio/fma_small\087\087096.mp3,Experimental,training
87097,data/audio/fma_small\087\087097.mp3,Rock,test
87098,data/audio/fma_small\087\087098.mp3,Rock,test
87099,data/audio/fma_small\087\087099.mp3,Rock,test
87100,data/audio/fma_small\087\087100.mp3,Rock,test
87101,data/audio/fma_small\087\087101.mp3,Rock,test
87102,data/audio/fma_small\087\087102.mp3,Rock,test
87103,data/audio/fma_small\087\087103.mp3,Rock,test
87104,data/audio/fma_small\087\087104.mp3,Rock,test
87105,data/audio/fma_small\087\087105.mp3,,training
87106,data/audio/fma_small\087\087106.mp3,,training
87107,data/audio/fma_small\087\087107.mp3,,training
87108,data/audio/fma_small\087\087108.mp3,,training
87121,data/audio/fma_small\087\087121.mp3,,training
87151,data/audio/fma_small\087\087151.mp3,,training
87152,data/audio/fma_small\087\087152.mp3,,training
87153,data/audio/fma_small\087\087153.mp3,,training
87154,data/audio/fma_small\087\087154.mp3,,training
87155,data/audio/fma_small\087\087155.mp3,,training
87157,data/audio/fma_small\087\087157.mp3,,training
87158,data/audio/fma_small\087\087158.mp3,,training
87159,data/audio/fma_small\087\087159.mp3,,training
87160,data/audio/fma_small\087\087160.mp3,,training
87161,data/audio/fma_small\087\087161.mp3,,training
87185,data/audio/fma_small\087\087185.mp3,Rock,validation
87186,data/audio/fma_small\087\087186.mp3,Rock,validation
87187,data/audio/fma_small\087\087187.mp3,Rock,validation
87188,data/audio/fma_small\087\087188.mp3,Rock,validation
87189,data/audio/fma_small\087\087189.mp3,Rock,validation
87190,data/audio/fma_small\087\087190.mp3,,training
87191,data/audio/fma_small\087\087191.mp3,,training
87192,data/audio/fma_small\087\087192.mp3,,training
87193,data/audio/fma_small\087\087193.mp3,,training
87194,data/audio/fma_small\087\087194.mp3,,training
87237,data/audio/fma_small\087\087237.mp3,,training
87322,data/audio/fma_small\087\087322.mp3,Experimental,test
87323,data/audio/fma_small\087\087323.mp3,Experimental,test
87324,data/audio/fma_small\087\087324.mp3,Experimental,test
87325,data/audio/fma_small\087\087325.mp3,Experimental,test
87361,data/audio/fma_small\087\087361.mp3,,training
87362,data/audio/fma_small\087\087362.mp3,,training
87363,data/audio/fma_small\087\087363.mp3,,training
87377,data/audio/fma_small\087\087377.mp3,,training
87430,data/audio/fma_small\087\087430.mp3,International,training
87431,data/audio/fma_small\087\087431.mp3,International,training
87490,data/audio/fma_small\087\087490.mp3,Country,training
87639,data/audio/fma_small\087\087639.mp3,,training
87641,data/audio/fma_small\087\087641.mp3,,training
87642,data/audio/fma_small\087\087642.mp3,,training
87643,data/audio/fma_small\087\087643.mp3,,training
87644,data/audio/fma_small\087\087644.mp3,Folk,training
87645,data/audio/fma_small\087\087645.mp3,Folk,training
87965,data/audio/fma_small\087\087965.mp3,Electronic,training
87966,data/audio/fma_small\087\087966.mp3,Electronic,training
87967,data/audio/fma_small\087\087967.mp3,Electronic,training
87968,data/audio/fma_small\087\087968.mp3,Electronic,training
87971,data/audio/fma_small\087\087971.mp3,,training
87972,data/audio/fma_small\087\087972.mp3,,training
88428,data/audio/fma_small\088\088428.mp3,Rock,training
88429,data/audio/fma_small\088\088429.mp3,Rock,training
88485,data/audio/fma_small\088\088485.mp3,,training
88486,data/audio/fma_small\088\088486.mp3,,training
88846,data/audio/fma_small\088\088846.mp3,Rock,training
88848,data/audio/fma_small\088\088848.mp3,Rock,training
88854,data/audio/fma_small\088\088854.mp3,,training
88856,data/audio/fma_small\088\088856.mp3,Electronic,training
88858,data/audio/fma_small\088\088858.mp3,Electronic,training
88860,data/audio/fma_small\088\088860.mp3,Electronic,training
88861,data/audio/fma_small\088\088861.mp3,Electronic,training
88863,data/audio/fma_small\088\088863.mp3,Electronic,training
88864,data/audio/fma_small\088\088864.mp3,,validation
88867,data/audio/fma_small\088\088867.mp3,,training
88868,data/audio/fma_small\088\088868.mp3,,training
88869,data/audio/fma_small\088\088869.mp3,,training
88870,data/audio/fma_small\088\088870.mp3,,training
88871,data/audio/fma_small\088\088871.mp3,,training
88872,data/audio/fma_small\088\088872.mp3,,training
88873,data/audio/fma_small\088\088873.mp3,,training
88874,data/audio/fma_small\088\088874.mp3,,training
88875,data/audio/fma_small\088\088875.mp3,,training
88876,data/audio/fma_small\088\088876.mp3,,training
88877,data/audio/fma_small\088\088877.mp3,,training
88878,data/audio/fma_small\088\088878.mp3,,training
88879,data/audio/fma_small\088\088879.mp3,,training
88892,data/audio/fma_small\088\088892.mp3,,training
88899,data/audio/fma_small\088\088899.mp3,,training
88900,data/audio/fma_small\088\088900.mp3,,training
88959,data/audio/fma_small\088\088959.mp3,Instrumental,training
88960,data/audio/fma_small\088\088960.mp3,Instrumental,training
89178,data/audio/fma_small\089\089178.mp3,Experimental,training
89179,data/audio/fma_small\089\089179.mp3,,training
89192,data/audio/fma_small\089\089192.mp3,,training
89195,data/audio/fma_small\089\089195.mp3,,training
89196,data/audio/fma_small\089\089196.mp3,,validation
89212,data/audio/fma_small\089\089212.mp3,,training
89350,data/audio/fma_small\089\089350.mp3,,training
89376,data/audio/fma_small\089\089376.mp3,,test
89441,data/audio/fma_small\089\089441.mp3,Instrumental,training
89445,data/audio/fma_small\089\089445.mp3,Instrumental,training
89447,data/audio/fma_small\089\089447.mp3,,validation
89456,data/audio/fma_small\089\089456.mp3,,test
89473,data/audio/fma_small\089\089473.mp3,Old-Time / Historic,training
89474,data/audio/fma_small\089\089474.mp3,Old-Time / Historic,training
89477,data/audio/fma_small\089\089477.mp3,Old-Time / Historic,training
89482,data/audio/fma_small\089\089482.mp3,Old-Time / Historic,training
89484,data/audio/fma_small\089\089484.mp3,Electronic,training
89485,data/audio/fma_small\089\089485.mp3,Rock,validation
89486,data/audio/fma_small\089\089486.mp3,Rock,validation
89639,data/audio/fma_small\089\089639.mp3,,training
89704,data/audio/fma_small\089\089704.mp3,Country,training
89814,data/audio/fma_small\089\089814.mp3,Experimental,training
89815,data/audio/fma_small\089\089815.mp3,Experimental,training
89816,data/audio/fma_small\089\089816.mp3,,validation
89817,data/audio/fma_small\089\089817.mp3,,validation
89841,data/audio/fma_small\089\089841.mp3,Experimental,training
89843,data/audio/fma_small\089\089843.mp3,,training
89846,data/audio/fma_small\089\089846.mp3,,training
89847,data/audio/fma_small\089\089847.mp3,,training
89848,data/audio/fma_small\089\089848.mp3,,training
89857,data/audio/fma_small\089\089857.mp3,,training
89859,data/audio/fma_small\089\089859.mp3,,training
89860,data/audio/fma_small\089\089860.mp3,,training
89991,data/audio/fma_small\089\089991.mp3,,validation
89992,data/audio/fma_small\089\089992.mp3,,validation
90027,data/audio/fma_small\090\090027.mp3,,training
90074,data/audio/fma_small\090\090074.mp3,Rock,training
90278,data/audio/fma_small\090\090278.mp3,Rock,training
90526,data/audio/fma_small\090\090526.mp3,,training
90527,data/audio/fma_small\090\090527.mp3,,training
90529,data/audio/fma_small\090\090529.mp3,,training
90530,data/audio/fma_small\090\090530.mp3,,test
90570,data/audio/fma_small\090\090570.mp3,,test
90579,data/audio/fma_small\090\090579.mp3,Electronic,test
90582,data/audio/fma_small\090\090582.mp3,Electronic,test
90583,data/audio/fma_small\090\090583.mp3,Electronic,test
90587,data/audio/fma_small\090\090587.mp3,Electronic,test
90589,data/audio/fma_small\090\090589.mp3,Rock,training
90590,data/audio/fma_small\090\090590.mp3,Rock,training
90591,data/audio/fma_small\090\090591.mp3,Rock,training
90592,data/audio/fma_small\090\090592.mp3,Rock,training
90616,data/audio/fma_small\090\090616.mp3,Experimental,training
90617,data/audio/fma_small\090\090617.mp3,Experimental,training
90618,data/audio/fma_small\090\090618.mp3,Experimental,training
90625,data/audio/fma_small\090\090625.mp3,Experimental,training
90639,data/audio/fma_small\090\090639.mp3,Experimental,validation
90652,data/audio/fma_small\090\090652.mp3,,training
90695,data/audio/fma_small\090\090695.mp3,,training
90804,data/audio/fma_small\090\090804.mp3,,training
90824,data/audio/fma_small\090\090824.mp3,,validation
90826,data/audio/fma_small\090\090826.mp3,,validation
90828,data/audio/fma_small\090\090828.mp3,,validation
90982,data/audio/fma_small\090\090982.mp3,,training
90987,data/audio/fma_small\090\090987.mp3,Experimental,validation
90993,data/audio/fma_small\090\090993.mp3,Rock,training
91081,data/audio/fma_small\091\091081.mp3,International,training
91082,data/audio/fma_small\091\091082.mp3,International,training
91083,data/audio/fma_small\091\091083.mp3,International,training
91084,data/audio/fma_small\091\091084.mp3,International,training
91085,data/audio/fma_small\091\091085.mp3,Instrumental,test
91086,data/audio/fma_small\091\091086.mp3,Rock,training
91087,data/audio/fma_small\091\091087.mp3,Electronic,validation
91088,data/audio/fma_small\091\091088.mp3,Electronic,validation
91089,data/audio/fma_small\091\091089.mp3,Electronic,validation
91092,data/audio/fma_small\091\091092.mp3,Electronic,validation
91093,data/audio/fma_small\091\091093.mp3,,training
91098,data/audio/fma_small\091\091098.mp3,,validation
91102,data/audio/fma_small\091\091102.mp3,,validation
91130,data/audio/fma_small\091\091130.mp3,,test
91157,data/audio/fma_small\091\091157.mp3,,training
91158,data/audio/fma_small\091\091158.mp3,,training
91159,data/audio/fma_small\091\091159.mp3,,training
91160,data/audio/fma_small\091\091160.mp3,,training
91161,data/audio/fma_small\091\091161.mp3,,training
91162,data/audio/fma_small\091\091162.mp3,,training
91163,data/audio/fma_small\091\091163.mp3,,training
91164,data/audio/fma_small\091\091164.mp3,,training
91170,data/audio/fma_small\091\091170.mp3,Instrumental,training
91177,data/audio/fma_small\091\091177.mp3,Instrumental,training
91178,data/audio/fma_small\091\091178.mp3,Instrumental,training
91179,data/audio/fma_small\091\091179.mp3,Experimental,training
91181,data/audio/fma_small\091\091181.mp3,,training
91182,data/audio/fma_small\091\091182.mp3,,training
91183,data/audio/fma_small\091\091183.mp3,,training
91184,data/audio/fma_small\091\091184.mp3,,training
91185,data/audio/fma_small\091\091185.mp3,,training
91186,data/audio/fma_small\091\091186.mp3,,training
